marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,valor
3,2012,4,6,4,0,0,3,266,2,3,0,1000,0,6388
6,2011,6,12,8,0,0,3,558,0,0,0,250,250,17636
1,2021,10,17,16,0,0,2,530,1,2,0,0,1000,23818
4,2010,8,15,12,1,6,4,169,1,2,0,250,125,11473
10,2015,4,5,8,0,0,2,420,1,2,0,0,250,17432
5,2021,12,19,16,0,0,3,403,1,2,0,0,500,14731
0,2019,10,12,16,1,6,4,172,1,0,0,0,1000,22841
1,2019,8,15,8,0,0,2,600,1,0,0,0,250,20547
0,2019,4,8,12,1,2,4,94,1,3,0,0,250,7093
2,2015,8,10,32,0,0,3,570,1,1,0,0,500,18752
0,2013,8,9,16,1,6,1,74,1,0,0,0,1000,16672
2,2021,4,6,2,0,0,4,43,2,1,0,1000,0,5091
0,2013,4,5,6,0,0,2,396,1,0,1,500,250,16127
0,2019,12,21,4,0,0,2,509,1,1,1,0,250,14549
9,2020,6,8,2,0,0,2,529,2,1,0,500,0,12286
6,2022,6,11,16,0,0,3,547,0,2,0,0,250,16700
7,2013,4,8,8,0,0,2,208,2,1,0,0,1000,6874
10,2016,12,12,8,0,0,2,482,0,2,0,0,250,25087
5,2022,10,13,8,0,0,3,579,3,2,0,0,250,24623
9,2022,4,6,12,1,6,4,41,1,2,0,0,250,9524
7,2010,6,8,16,0,0,4,131,2,3,0,500,0,5337
0,2023,12,19,6,0,0,3,135,1,0,1,0,2000,14130
10,2010,12,22,16,0,0,3,597,1,2,0,0,500,24270
2,2019,10,16,6,0,0,3,268,1,0,1,0,250,14817
9,2011,8,12,8,0,0,2,454,1,1,1,250,250,23407
9,2022,4,7,12,0,0,3,244,2,2,0,0,250,10142
8,2012,12,15,8,0,0,3,576,1,2,0,250,250,23196
5,2016,4,8,8,0,0,3,584,3,0,0,0,2000,20289
8,2022,10,20,8,0,0,3,487,0,0,0,0,250,15940
5,2016,10,14,8,0,0,2,446,1,2,0,0,500,14469
5,2011,8,11,8,0,0,2,440,0,0,0,250,250,17224
8,2013,10,12,32,1,6,1,70,3,0,0,2000,125,23732
4,2014,4,4,8,1,2,3,56,1,2,0,1000,500,6776
6,2020,6,10,12,0,0,3,525,1,0,1,0,250,14217
1,2015,8,15,8,0,0,2,584,1,0,0,0,2000,23291
7,2015,8,9,4,0,0,3,153,2,1,0,1000,0,6418
7,2015,4,6,12,0,0,2,276,2,1,0,0,250,8073
4,2017,4,7,12,1,4,1,31,1,2,0,0,2000,7266
5,2014,6,10,8,0,0,3,464,0,0,0,2000,250,19871
8,2017,12,21,8,0,0,2,482,3,2,0,0,500,21684
3,2022,8,10,64,0,0,3,583,1,2,0,0,500,19582
1,2016,6,12,16,0,0,2,540,3,2,0,0,1000,18026
0,2020,4,5,12,0,0,2,52,2,1,0,500,0,4536
10,2018,6,11,16,0,0,3,508,1,0,0,0,250,15849
2,2018,6,7,64,0,0,3,595,1,2,0,0,1000,20044
7,2013,4,8,2,0,0,1,161,2,3,0,0,250,5118
7,2013,2,3,4,0,0,2,72,2,1,0,1000,0,4281
6,2015,4,5,12,1,6,1,176,1,2,0,0,1000,10917
3,2018,8,15,2,0,0,2,592,1,2,0,0,500,18764
0,2020,12,12,4,0,0,3,331,1,1,1,0,1000,11956
5,2013,10,14,16,0,0,3,590,0,0,0,0,2000,20923
10,2023,6,8,16,0,0,2,513,0,2,0,0,250,16605
10,2016,8,12,16,0,0,2,591,1,0,0,0,2000,24597
9,2023,12,18,8,0,0,2,401,1,0,0,0,2000,18343
10,2023,8,15,8,0,0,3,434,1,0,0,0,500,23725
1,2023,12,23,8,0,0,2,422,3,2,0,0,1000,18269
7,2019,12,17,6,0,0,4,151,2,3,0,0,250,6117
10,2023,12,19,8,0,0,3,538,3,2,0,0,250,21566
2,2010,4,8,6,0,0,2,594,1,2,0,250,1000,16709
7,2019,10,15,64,0,0,2,265,2,3,0,0,1000,8749
9,2022,8,8,12,0,0,1,468,2,3,0,1000,2000,11095
4,2014,4,4,16,1,6,2,171,1,4,0,2000,500,10314
10,2017,6,10,16,0,0,3,514,3,2,0,0,2000,19188
8,2017,10,17,32,1,6,3,91,3,2,0,0,500,23962
7,2011,2,3,12,0,0,1,116,2,3,0,500,0,4349
3,2014,10,19,32,1,6,2,116,1,2,0,2000,125,15310
10,2017,4,8,16,0,0,3,541,0,2,0,0,250,21382
8,2010,8,9,16,1,6,4,77,1,0,0,1000,250,12801
8,2010,10,18,16,0,0,3,422,3,2,0,0,2000,15264
1,2011,8,9,16,0,0,2,532,3,0,0,500,250,20396
10,2021,12,22,8,0,0,2,575,0,0,0,0,250,17182
0,2010,6,8,12,1,4,4,139,1,3,0,250,250,7648
8,2023,10,10,32,1,8,4,134,1,0,0,0,250,18254
10,2014,8,14,8,0,0,3,443,0,2,0,0,500,22900
7,2014,6,10,2,0,0,1,106,2,3,0,2000,0,4397
4,2016,10,18,32,0,0,2,520,1,1,0,0,500,15825
10,2020,10,14,8,0,0,3,468,1,2,0,0,250,15905
7,2019,10,17,64,0,0,4,252,2,1,0,500,0,9533
8,2018,6,9,8,0,0,2,593,3,0,0,0,1000,17412
3,2014,4,6,16,1,6,1,95,1,4,0,1000,125,10568
10,2019,6,10,8,0,0,3,584,1,2,0,0,500,22276
8,2011,8,14,16,1,6,1,117,1,2,0,1000,125,16126
2,2022,10,12,16,0,0,3,541,1,2,0,0,250,16002
1,2015,6,7,16,0,0,3,436,0,2,0,0,250,16425
1,2022,4,4,8,0,0,2,539,1,2,0,0,250,16261
10,2022,12,22,8,0,0,3,582,0,2,0,0,500,21396
6,2016,8,10,12,1,6,1,183,0,1,0,0,2000,12940
7,2013,2,2,16,0,0,1,203,2,1,0,0,2000,6267
4,2012,2,3,12,1,4,1,106,1,1,0,250,2000,8622
10,2014,10,20,16,0,0,2,408,3,2,0,0,2000,21889
4,2017,4,7,4,0,0,2,515,1,3,0,0,1000,18376
4,2014,4,8,16,1,4,2,129,0,1,0,250,125,11450
1,2010,10,20,16,0,0,2,401,3,2,0,2000,250,22322
4,2019,12,13,12,1,6,4,40,1,2,0,0,1000,10310
7,2017,10,13,32,0,0,4,52,2,1,0,1000,0,4587
7,2021,12,24,32,0,0,3,222,2,3,0,500,0,8117
10,2019,10,13,16,0,0,3,571,3,2,0,0,500,18206
2,2023,4,5,16,0,0,1,572,2,1,0,0,250,13583
7,2021,8,14,64,0,0,2,248,2,3,0,500,0,7938
4,2019,8,15,16,1,4,4,104,3,1,0,0,250,10440
5,2010,12,17,16,0,0,2,493,1,2,0,0,500,24104
7,2018,8,11,12,0,0,1,96,2,3,0,500,0,5050
5,2022,8,14,8,0,0,3,446,3,2,0,0,250,21877
5,2016,6,9,16,0,0,2,576,0,0,0,0,1000,21467
7,2011,2,2,4,0,0,4,110,2,1,0,1000,0,3856
7,2013,2,2,8,0,0,3,113,2,1,0,500,0,4528
10,2018,8,9,8,0,0,3,600,1,0,0,0,1000,18167
9,2021,6,7,32,1,6,4,104,1,2,0,0,500,16046
10,2012,6,11,16,0,0,3,517,3,2,0,0,500,21233
0,2022,4,8,8,1,4,4,154,1,4,0,0,250,8627
10,2018,8,14,16,0,0,3,569,0,2,0,0,2000,27691
0,2014,10,14,16,1,6,1,86,3,2,0,1000,2000,11445
4,2010,6,11,8,1,2,4,167,1,2,0,2000,500,9116
4,2018,6,7,12,1,4,3,144,1,1,0,0,500,8585
9,2016,10,17,6,0,0,2,194,2,1,0,1000,0,6763
6,2013,12,18,32,1,6,4,77,3,2,0,250,2000,21426
8,2021,6,11,8,0,0,2,480,1,2,0,0,250,17004
7,2010,2,4,16,0,0,1,272,2,1,0,1000,0,7325
8,2020,6,6,32,1,6,4,44,1,2,0,0,2000,20722
5,2022,10,15,16,0,0,3,495,3,0,0,0,250,22856
6,2015,12,24,16,1,6,4,126,0,2,0,0,250,19367
2,2010,6,9,12,0,0,1,477,2,3,0,1000,0,10177
5,2013,4,8,8,0,0,2,557,3,2,0,250,250,21709
9,2023,6,8,8,0,0,3,503,1,1,0,0,2000,20249
5,2010,10,15,8,0,0,3,473,1,2,0,0,2000,24300
7,2014,8,11,6,0,0,1,194,2,3,0,250,0,6583
7,2019,12,23,12,0,0,1,52,2,3,0,500,0,4456
5,2023,10,19,16,0,0,3,419,3,0,0,0,250,23043
7,2014,8,11,6,0,0,4,293,2,3,0,2000,0,7442
0,2012,6,8,32,1,6,3,177,1,2,0,1000,2000,23917
5,2018,4,4,8,0,0,2,590,1,0,0,0,500,15774
7,2021,6,9,32,0,0,3,206,2,1,0,1000,0,7726
8,2019,8,16,16,1,6,4,184,0,0,0,0,250,19623
4,2019,6,8,6,0,0,3,517,1,2,0,0,1000,17919
6,2021,10,15,12,0,0,2,263,2,2,0,1000,0,10026
10,2023,10,11,16,0,0,2,497,0,2,0,0,2000,22368
2,2011,6,11,8,0,0,4,106,2,4,0,500,0,7652
10,2011,12,15,8,0,0,3,554,3,2,0,250,250,18633
4,2011,6,10,8,0,0,3,544,1,4,0,500,250,17003
2,2021,6,8,12,0,0,2,500,1,2,0,0,500,19918
3,2015,10,16,16,0,0,3,466,3,1,1,0,500,22625
8,2019,4,6,8,0,0,3,446,0,0,0,0,250,19071
5,2023,6,8,8,0,0,3,558,3,2,0,0,2000,22945
4,2012,6,8,12,1,6,1,96,1,2,0,2000,250,10258
8,2013,12,19,16,0,0,2,530,0,0,0,500,250,21811
10,2011,4,8,8,0,0,3,407,3,2,0,0,500,18963
5,2015,8,10,8,0,0,2,587,0,0,0,0,250,26034
10,2023,12,18,16,0,0,2,527,3,0,0,0,250,16277
1,2011,4,4,8,0,0,2,442,3,2,0,2000,250,21427
2,2015,4,5,12,0,0,2,122,1,1,1,0,250,10230
6,2010,2,3,8,0,0,2,400,1,0,1,1000,250,13137
3,2014,4,6,6,0,0,2,453,2,1,0,250,0,9674
2,2023,4,5,64,0,0,3,563,1,1,1,0,250,17234
10,2023,12,12,8,0,0,3,529,1,0,0,0,250,24503
5,2010,4,4,16,0,0,3,529,1,2,0,2000,250,19045
6,2010,8,13,32,1,6,4,67,0,2,0,1000,2000,15696
8,2014,6,10,16,0,0,2,509,3,0,0,250,250,15327
10,2021,4,4,16,0,0,3,578,3,0,0,0,250,22806
5,2012,4,8,16,0,0,2,458,1,0,0,500,250,23141
10,2020,4,5,8,0,0,3,565,3,0,0,0,250,22171
4,2011,6,11,12,1,2,3,36,1,3,0,500,1000,6340
1,2014,4,7,8,0,0,2,521,1,0,0,500,250,18034
5,2014,10,17,8,0,0,2,595,3,2,0,2000,250,21879
5,2021,8,15,8,0,0,3,442,3,0,0,0,500,20379
9,2017,6,11,12,0,0,1,355,2,3,0,0,500,9166
6,2021,10,10,4,0,0,3,557,1,2,0,0,2000,19438
9,2019,10,10,32,0,0,3,534,1,4,0,0,500,17586
1,2013,8,10,8,0,0,2,465,0,2,0,1000,250,18363
1,2015,12,14,16,0,0,3,461,3,0,0,0,250,16535
5,2017,10,19,8,0,0,2,423,1,0,0,0,250,22687
10,2013,6,11,16,0,0,2,448,0,2,0,1000,250,21697
2,2019,4,6,16,0,0,2,513,1,0,1,0,500,17210
3,2019,4,7,12,1,6,4,147,0,3,0,0,2000,12398
0,2023,10,13,12,1,2,4,161,1,2,0,0,1000,8898
3,2018,6,10,8,1,2,2,69,1,1,0,0,250,6265
6,2010,4,8,8,0,0,2,529,1,0,1,2000,250,18136
3,2013,2,4,2,0,0,1,312,2,3,0,0,250,7808
2,2022,10,11,6,0,0,3,520,1,2,0,0,2000,18422
3,2014,6,7,12,0,0,2,283,1,0,1,500,250,13797
4,2013,12,17,16,1,4,3,78,1,1,0,1000,1000,9890
0,2016,6,8,6,0,0,2,585,1,1,0,0,500,14992
2,2018,12,20,8,0,0,3,594,0,2,0,0,1000,20719
5,2020,4,4,8,0,0,2,460,3,2,0,0,500,15240
8,2018,6,9,16,0,0,3,570,0,2,0,0,500,26204
5,2013,4,8,16,0,0,3,513,0,0,0,250,250,21390
7,2019,4,8,16,0,0,3,271,2,3,0,1000,0,7573
1,2012,4,6,16,0,0,2,460,3,2,0,2000,250,20185
10,2022,12,22,8,0,0,3,407,0,0,0,0,1000,16065
7,2013,4,5,8,0,0,2,31,2,1,0,0,1000,4260
10,2014,4,5,8,0,0,3,469,0,2,0,500,250,15439
3,2012,10,10,16,0,0,3,574,3,0,0,1000,250,22963
6,2010,4,8,16,1,6,2,144,1,2,0,2000,250,22519
1,2015,4,5,8,0,0,3,549,1,0,0,0,250,23968
3,2013,2,4,16,0,0,4,457,2,1,0,250,0,10133
4,2021,12,14,16,1,6,4,162,1,3,0,0,2000,11801
1,2013,10,14,16,0,0,2,401,3,2,0,250,250,21954
9,2019,8,15,8,1,4,4,82,1,1,0,0,2000,8273
6,2012,4,5,6,0,0,3,358,1,0,1,500,250,11756
0,2011,6,12,2,0,0,3,476,1,0,1,500,250,16491
8,2021,4,5,32,1,6,4,67,3,2,0,0,2000,15276
3,2020,6,11,8,0,0,2,314,1,1,1,0,2000,12266
3,2010,4,7,8,1,4,4,92,1,1,0,0,250,6331
6,2019,12,19,2,0,0,3,438,1,0,1,0,500,16796
3,2014,6,10,16,0,0,2,593,1,3,0,0,500,16348
1,2015,8,15,16,0,0,2,483,0,0,0,0,2000,24478
8,2023,10,19,16,0,0,3,419,0,0,0,0,2000,22122
8,2018,12,19,16,0,0,3,529,0,0,0,0,500,22887
6,2015,6,6,12,0,0,2,158,1,1,1,0,500,8220
7,2015,4,5,6,0,0,1,222,2,3,0,250,0,5717
9,2017,8,14,8,0,0,4,203,2,3,0,500,0,6668
7,2015,6,8,12,0,0,3,287,2,3,0,250,0,7420
4,2023,4,4,12,1,2,4,100,1,1,0,0,250,7234
6,2010,10,10,16,1,6,2,82,3,2,0,500,2000,21608
5,2012,6,7,8,0,0,2,475,0,0,0,500,250,24562
6,2018,8,10,8,1,2,2,113,1,2,0,0,250,8575
6,2012,2,2,2,0,0,2,596,1,1,0,2000,500,14937
10,2016,10,11,8,0,0,3,461,0,2,0,0,2000,15947
0,2020,8,16,4,0,0,4,435,2,1,0,1000,0,10127
4,2010,10,14,12,1,6,4,63,0,2,0,1000,2000,11899
6,2016,10,15,16,0,0,3,439,0,0,0,0,250,23412
4,2023,10,20,16,0,0,2,558,1,1,0,0,250,16327
3,2018,10,10,64,0,0,4,519,2,3,0,0,250,15020
2,2017,8,10,64,0,0,2,523,2,4,0,250,0,13976
7,2019,10,12,64,0,0,4,200,2,3,0,250,0,7304
6,2010,4,5,16,1,6,2,200,3,1,0,0,500,12397
2,2015,10,20,16,0,0,3,501,1,4,0,0,500,18818
6,2010,2,2,16,0,0,2,302,1,1,1,2000,250,11017
4,2014,10,11,12,1,2,4,91,1,4,0,2000,1000,8766
8,2023,4,4,32,1,6,4,51,1,2,0,0,2000,15024
10,2022,10,19,16,0,0,2,501,3,0,0,0,2000,18571
4,2017,10,16,4,0,0,3,541,1,4,0,0,1000,21012
7,2017,8,16,2,0,0,2,255,2,1,0,1000,0,8167
7,2018,4,8,16,0,0,3,170,2,3,0,500,0,5801
6,2015,6,7,8,0,0,2,100,2,3,0,500,0,7308
7,2018,6,6,16,0,0,2,113,2,3,0,500,0,5641
9,2014,12,23,16,1,4,4,141,0,1,0,250,1000,12029
1,2010,12,15,16,0,0,3,451,1,0,0,250,250,22651
7,2022,6,7,16,0,0,2,251,2,1,0,500,500,7347
3,2012,6,11,16,0,0,2,444,1,1,1,500,250,20446
9,2015,4,4,6,0,0,4,141,2,3,0,500,0,5614
8,2014,10,10,8,0,0,2,423,3,2,0,250,250,23088
2,2012,4,4,4,0,0,1,495,2,3,0,0,250,11168
0,2020,12,20,16,1,6,4,96,1,1,0,0,2000,12271
2,2014,10,14,12,0,0,3,191,1,1,1,500,250,9611
7,2014,8,9,32,0,0,2,214,2,3,0,1000,0,6710
10,2012,6,11,8,0,0,2,600,0,2,0,0,2000,23737
8,2021,8,16,8,0,0,3,593,3,0,0,0,1000,16930
1,2021,10,11,8,0,0,2,531,1,2,0,0,500,22845
4,2011,6,7,12,1,6,3,135,3,2,0,0,250,10313
6,2011,2,4,12,0,0,2,246,1,0,1,0,250,10054
5,2013,10,16,16,0,0,2,524,0,2,0,2000,250,26239
8,2014,4,8,32,1,6,2,76,0,2,0,2000,2000,16172
3,2016,10,19,2,0,0,2,383,1,1,1,0,2000,15054
5,2012,8,8,8,0,0,3,438,3,2,0,2000,250,14335
0,2017,10,13,16,0,0,2,596,1,0,0,0,250,19795
9,2021,12,24,32,1,6,4,180,0,2,0,0,250,21824
4,2015,4,4,6,0,0,2,536,1,2,0,0,250,17685
9,2011,6,12,32,1,6,3,189,0,2,0,250,1000,22357
7,2021,8,10,6,0,0,3,46,2,3,0,250,0,3583
6,2012,4,8,16,0,0,2,230,1,1,1,500,250,11986
10,2018,4,5,16,0,0,3,491,1,2,0,0,1000,16893
4,2019,10,16,8,1,4,4,101,1,4,0,0,2000,8925
4,2013,12,18,16,1,6,2,130,3,4,0,500,250,10619
1,2010,10,15,16,0,0,3,493,1,0,0,500,250,20307
5,2022,12,22,16,0,0,3,507,0,2,0,0,1000,18218
3,2011,6,8,12,1,6,3,177,1,3,0,1000,125,10150
1,2010,10,13,16,0,0,2,410,3,0,0,1000,250,22896
0,2021,12,19,12,0,0,3,513,1,1,1,0,250,18350
1,2017,6,11,16,0,0,2,425,1,2,0,0,250,13760
7,2023,4,8,8,0,0,1,264,2,3,0,1000,500,7345
8,2017,12,18,8,0,0,3,453,0,0,0,0,500,24107
5,2016,6,10,8,0,0,3,571,0,0,0,0,2000,18832
5,2012,8,10,16,0,0,2,546,1,0,0,500,250,25903
6,2020,6,7,12,1,4,4,60,1,2,0,0,250,8159
9,2023,12,14,8,0,0,3,67,1,1,1,0,250,10427
2,2021,8,12,12,0,0,3,161,1,1,1,0,2000,11495
7,2011,6,10,6,0,0,2,165,2,1,0,250,0,5589
1,2010,4,8,8,0,0,2,435,3,0,0,2000,250,21262
9,2015,6,7,12,0,0,1,445,2,1,0,250,0,10081
1,2018,4,8,8,0,0,3,404,0,2,0,0,250,21008
6,2021,4,4,16,1,6,4,94,3,2,0,0,2000,13744
0,2021,4,8,12,1,6,4,52,0,1,0,0,250,9040
8,2021,8,9,16,1,6,4,125,3,0,0,0,1000,13593
5,2021,8,16,8,0,0,2,404,1,0,0,0,500,16382
5,2023,12,13,16,0,0,2,400,3,2,0,0,500,22606
9,2018,12,15,12,1,4,1,111,3,3,0,0,500,11394
6,2020,4,7,32,0,0,3,350,1,0,1,0,250,13750
8,2022,4,8,16,0,0,2,524,3,0,0,0,250,24943
4,2020,8,10,6,0,0,2,518,1,3,0,0,2000,20432
1,2023,12,18,8,0,0,2,403,0,0,0,0,2000,23292
1,2011,10,19,8,0,0,3,496,0,0,0,0,1000,19727
8,2013,12,16,16,1,6,2,56,0,2,0,1000,1000,21700
2,2016,6,8,16,0,0,2,78,2,1,0,0,2000,6227
8,2023,6,7,16,0,0,2,422,1,0,0,0,250,17584
1,2023,6,11,8,0,0,2,588,1,0,0,0,250,21747
0,2012,6,12,2,0,0,1,210,2,2,0,2000,0,8191
10,2019,8,12,16,0,0,2,546,0,2,0,0,250,16552
3,2020,12,12,2,0,0,3,523,2,1,0,250,0,11806
0,2016,8,12,8,1,4,1,57,1,3,0,0,2000,7263
10,2015,4,4,16,0,0,2,531,3,2,0,0,250,19560
3,2010,4,4,12,0,0,1,372,2,4,0,2000,0,11523
7,2019,6,12,4,0,0,3,120,2,3,0,500,0,5316
5,2019,6,9,16,0,0,2,448,0,2,0,0,1000,23106
0,2016,8,10,16,1,6,1,158,3,3,0,0,500,11145
7,2018,10,11,6,0,0,2,178,2,3,0,250,0,5948
5,2013,8,11,8,0,0,2,453,1,0,0,500,250,14679
3,2018,4,5,16,1,6,3,53,1,0,0,0,1000,10986
3,2013,2,2,8,0,0,3,509,2,1,0,2000,0,10880
6,2016,8,12,32,1,6,1,174,1,0,0,0,500,19041
1,2011,4,7,8,0,0,2,488,3,2,0,500,250,15829
8,2020,6,6,8,0,0,3,517,0,0,0,0,1000,16057
7,2018,6,8,32,0,0,1,258,2,3,0,250,0,7587
6,2011,2,3,4,0,0,3,307,2,2,0,250,0,10410
7,2019,6,8,12,0,0,1,296,2,1,0,500,0,8353
9,2013,6,11,16,1,6,3,90,3,2,0,1000,500,23753
4,2020,12,17,16,0,0,2,594,1,3,0,0,2000,17498
3,2023,6,11,32,0,0,2,546,1,0,1,0,250,16207
0,2021,12,16,12,1,6,4,53,3,2,0,0,2000,12228
1,2015,4,4,8,0,0,3,528,1,0,0,0,2000,19577
8,2014,12,19,16,1,6,3,166,0,2,0,2000,500,23249
9,2019,8,13,16,0,0,2,588,3,0,0,0,2000,25443
9,2022,10,16,16,1,6,4,108,3,2,0,0,250,10725
8,2015,12,19,8,0,0,2,505,0,2,0,0,250,19936
5,2018,10,13,8,0,0,2,592,1,2,0,0,250,22901
2,2014,8,8,6,0,0,2,586,1,1,0,1000,500,19712
2,2021,10,12,16,0,0,2,308,1,1,1,0,250,12710
7,2014,6,11,2,0,0,3,179,2,3,0,0,1000,6834
9,2010,2,4,12,1,4,1,150,1,2,0,0,1000,9137
2,2012,4,7,4,0,0,4,573,2,1,0,0,250,14346
1,2023,4,8,8,0,0,2,447,0,0,0,0,1000,19522
10,2022,8,9,16,0,0,2,529,3,0,0,0,250,16871
10,2016,6,12,16,0,0,2,501,3,0,0,0,1000,20827
8,2016,4,6,16,1,6,4,53,1,2,0,0,500,17614
9,2010,4,8,2,0,0,4,157,2,2,0,2000,0,7102
5,2016,4,6,16,0,0,3,460,3,2,0,0,2000,22185
0,2019,10,11,16,1,6,4,169,3,0,0,0,250,22857
5,2018,10,20,16,0,0,3,485,3,2,0,0,250,18987
4,2023,10,20,16,1,6,4,136,1,2,0,0,2000,11742
2,2015,8,10,12,0,0,3,532,1,4,0,0,2000,17021
7,2021,4,7,4,0,0,4,120,2,1,0,500,0,5562
9,2021,4,4,12,1,2,4,195,1,1,0,0,2000,10411
8,2013,6,7,32,1,6,3,102,0,0,0,250,2000,24985
1,2011,10,13,8,0,0,2,526,3,2,0,1000,250,25807
0,2011,2,3,8,1,4,3,131,1,4,0,0,1000,9059
2,2016,4,6,2,0,0,3,308,1,0,1,0,2000,12850
8,2015,6,9,8,0,0,3,471,1,0,0,0,250,17048
2,2020,4,7,4,0,0,3,536,1,0,1,0,1000,18435
1,2012,8,11,8,0,0,3,448,0,0,0,500,250,21477
0,2013,2,2,8,0,0,3,475,2,1,0,1000,0,9642
4,2016,6,9,12,1,4,4,194,0,2,0,0,500,11522
10,2011,8,12,16,0,0,2,582,1,2,0,500,250,18891
9,2013,4,4,12,1,6,4,47,1,4,0,500,250,8193
7,2022,6,8,4,0,0,3,213,2,3,0,1000,250,7101
8,2013,8,14,8,0,0,2,407,0,0,0,250,250,18436
1,2011,4,7,8,0,0,2,541,0,0,0,1000,250,18442
5,2014,10,11,8,0,0,3,528,1,0,0,0,2000,24700
6,2014,4,8,16,1,6,4,89,3,2,0,500,1000,10218
8,2015,4,5,32,1,6,3,55,3,0,0,0,250,20903
8,2011,4,8,8,0,0,2,489,1,2,0,2000,250,17128
9,2011,4,4,6,0,0,2,96,2,1,0,1000,0,3965
4,2021,4,5,12,1,6,4,188,3,1,0,0,1000,11827
6,2019,8,15,16,0,0,2,344,1,0,1,0,250,11955
3,2018,10,20,2,0,0,4,542,2,2,0,2000,0,14080
0,2011,2,4,16,0,0,3,569,1,4,0,250,1000,18102
2,2020,6,10,64,0,0,2,500,1,2,0,0,1000,21644
6,2017,8,11,32,0,0,4,571,2,1,0,1000,0,12489
1,2019,6,7,8,0,0,2,569,3,2,0,0,250,22652
0,2014,8,16,16,0,0,3,53,1,0,1,500,250,8299
4,2020,12,23,12,1,4,4,135,1,2,0,0,250,10250
9,2019,6,8,4,0,0,4,389,2,4,0,2000,0,10849
8,2022,6,7,32,1,6,4,171,0,2,0,0,2000,22978
8,2014,6,11,32,1,6,3,96,3,2,0,2000,125,22165
8,2021,4,8,32,1,6,4,62,3,2,0,0,250,20945
3,2015,10,12,32,1,6,1,127,3,0,0,0,1000,25045
7,2021,12,24,4,0,0,4,174,2,3,0,500,0,6201
2,2020,8,14,32,0,0,1,309,2,1,0,2000,0,11821
2,2018,4,6,64,0,0,3,228,2,2,0,2000,0,10436
4,2017,6,11,12,1,2,4,176,1,1,0,0,250,9420
9,2015,8,12,12,1,4,2,39,1,4,0,0,1000,7262
10,2020,10,20,8,0,0,2,451,3,2,0,0,1000,17574
7,2015,10,11,8,0,0,4,150,2,3,0,1000,0,5362
1,2017,4,5,8,0,0,2,474,1,2,0,0,250,17269
3,2019,8,10,8,0,0,3,407,2,3,0,1000,0,9423
5,2015,6,7,8,0,0,3,431,3,2,0,0,250,19643
7,2015,6,10,2,0,0,3,247,2,3,0,0,250,6979
8,2020,6,8,16,0,0,2,535,3,2,0,0,1000,19613
9,2016,8,14,6,0,0,2,39,2,1,0,1000,0,4803
8,2019,12,15,16,1,6,4,186,3,0,0,0,1000,14365
4,2015,8,11,12,1,2,3,47,1,3,0,0,500,6951
6,2021,6,9,8,1,4,4,95,1,1,0,0,250,8132
9,2017,10,13,16,0,0,4,493,2,1,0,1000,0,11812
5,2015,8,9,16,0,0,2,480,3,2,0,0,250,19435
7,2016,6,12,32,0,0,4,270,2,3,0,0,250,7907
3,2017,8,9,32,1,6,3,111,1,2,0,0,250,13772
10,2011,6,7,8,0,0,2,515,0,0,0,250,250,22695
5,2018,4,6,16,0,0,3,520,3,2,0,0,250,17901
5,2021,4,6,16,0,0,2,584,3,0,0,0,500,20591
1,2018,4,5,16,0,0,3,471,1,0,0,0,2000,16388
7,2010,4,4,12,0,0,4,130,2,3,0,2000,0,4463
2,2021,4,4,32,0,0,2,439,1,1,1,0,250,13319
5,2011,4,5,16,0,0,2,586,3,0,0,0,500,18181
7,2016,10,18,12,0,0,3,222,2,3,0,500,0,7750
7,2018,8,13,32,0,0,1,162,2,3,0,250,0,6683
7,2013,2,3,4,0,0,4,220,2,3,0,1000,0,5983
10,2010,4,5,8,0,0,3,441,3,0,0,250,250,18979
7,2010,4,5,2,0,0,1,205,2,1,0,500,0,6163
4,2022,10,18,12,1,2,4,38,1,2,0,0,250,8617
5,2014,12,16,8,0,0,2,561,1,0,0,1000,250,20822
6,2010,4,4,12,0,0,2,133,1,0,1,1000,250,10259
6,2017,6,10,64,0,0,3,165,2,3,0,2000,0,9668
7,2021,8,15,6,0,0,2,262,2,3,0,500,0,7460
2,2016,8,9,12,0,0,3,300,2,3,0,500,0,7329
9,2017,4,4,12,1,6,4,169,3,2,0,0,1000,12247
4,2020,8,15,32,0,0,3,562,1,1,0,0,1000,15708
4,2010,6,8,16,1,4,2,82,1,3,0,1000,125,8515
6,2021,4,8,8,0,0,3,488,1,0,0,0,250,16630
10,2015,10,12,16,0,0,2,467,0,2,0,0,500,16460
8,2018,4,7,16,1,6,3,188,3,0,0,0,2000,14441
9,2021,10,12,2,0,0,3,503,2,3,0,2000,0,12225
4,2013,2,3,8,0,0,2,600,1,3,0,250,500,18734
3,2012,12,20,16,0,0,2,589,0,2,0,0,250,20118
5,2012,6,12,8,0,0,3,516,0,0,0,1000,250,20763
10,2019,10,10,16,0,0,3,528,0,2,0,0,500,25713
3,2012,4,5,16,1,6,1,73,3,0,0,0,250,13438
2,2020,6,11,8,0,0,3,566,0,2,0,0,2000,21119
1,2019,10,16,8,0,0,2,597,1,0,0,0,250,24169
5,2011,10,18,16,0,0,2,515,1,2,0,250,250,16734
